Orderdetails_id,Order_id,Pizza_id,Quantity
28241,2677,471,5
28242,2677,647,5
28243,2677,544,2
28244,2677,160,1
28245,2677,86,5
28246,2677,418,4
28247,2678,123,3
28248,2678,448,3
28249,2678,318,3
28250,2678,373,3
28251,2678,708,2
28252,2678,671,4
28253,2678,60,1
28254,2678,728,1
28255,2678,469,3
28256,2678,96,5
28257,2678,608,1
28258,2678,609,1
28259,2678,228,2
28260,2678,45,4
28261,2678,36,2
28262,2678,388,1
28263,2678,32,2
28264,2679,357,3
28265,2679,33,2
28266,2679,707,5
28267,2680,651,3
28268,2681,354,2
28269,2681,449,1
28270,2681,687,3
28271,2681,193,3
28272,2681,59,4
28273,2681,265,4
28274,2681,421,4
28275,2681,15,2
28276,2681,38,2
28277,2681,547,1
28278,2681,642,4
28279,2681,215,5
28280,2681,467,1
28281,2682,673,1
28282,2682,267,1
28283,2683,258,4
28284,2683,308,1
28285,2683,290,3
28286,2683,702,2
28287,2683,55,4
28288,2683,102,4
28289,2683,491,2
28290,2683,119,3
28291,2684,687,1
28292,2684,50,4
28293,2684,389,1
28294,2684,173,5
28295,2684,219,2
28296,2684,359,3
28297,2684,701,5
28298,2684,524,1
28299,2684,352,1
28300,2684,492,5
28301,2684,519,1
28302,2685,579,2
28303,2685,310,4
28304,2685,405,4
28305,2686,389,3
28306,2686,270,5
28307,2686,45,2
28308,2687,199,5
28309,2687,709,4
28310,2687,516,1
28311,2688,503,2
28312,2688,49,3
28313,2688,619,2
28314,2688,165,5
28315,2688,530,4
28316,2688,343,1
28317,2688,471,2
28318,2688,453,1
28319,2689,327,2
28320,2689,526,3
28321,2689,186,1
28322,2689,414,5
28323,2689,123,1
28324,2689,73,4
28325,2689,638,2
28326,2689,454,1
28327,2689,125,5
28328,2689,1,2
28329,2689,554,4
28330,2689,256,1
28331,2689,90,3
28332,2690,340,5
28333,2691,64,5
28334,2691,686,5
28335,2691,631,3
28336,2691,188,1
28337,2691,394,3
28338,2691,92,2
28339,2691,277,4
28340,2691,215,1
28341,2691,615,5
28342,2691,205,3
28343,2692,533,4
28344,2692,157,1
28345,2692,664,3
28346,2692,642,1
28347,2692,131,2
28348,2692,343,2
28349,2692,596,2
28350,2692,473,3
28351,2693,113,5
28352,2693,96,3
28353,2693,706,4
28354,2693,259,4
28355,2693,674,4
28356,2693,654,1
28357,2693,513,1
28358,2693,234,4
28359,2693,483,4
28360,2693,323,5
28361,2693,651,5
28362,2693,222,4
28363,2693,60,1
28364,2693,303,1
28365,2694,79,4
28366,2695,496,1
28367,2695,572,4
28368,2695,207,3
28369,2695,62,5
28370,2695,402,4
28371,2695,418,1
28372,2695,420,5
28373,2695,400,4
28374,2695,195,1
28375,2695,57,2
28376,2695,62,3
28377,2695,617,3
28378,2696,586,3
28379,2696,347,3
28380,2696,372,5
28381,2697,591,1
28382,2697,419,5
28383,2697,529,5
28384,2698,116,3
28385,2698,494,2
28386,2698,292,5
28387,2698,455,2
28388,2698,466,1
28389,2698,232,4
28390,2698,532,4
28391,2698,185,3
28392,2698,518,1
28393,2698,543,1
28394,2699,144,1
28395,2699,602,1
28396,2699,272,2
28397,2699,618,5
28398,2699,231,1
28399,2699,301,3
28400,2699,489,3
28401,2699,245,2
28402,2699,239,3
28403,2699,228,4
28404,2699,443,5
28405,2699,457,2
28406,2699,690,2
28407,2699,659,3
28408,2699,637,1
28409,2699,74,3
28410,2699,53,3
28411,2699,458,3
28412,2699,650,1
28413,2699,558,1
28414,2700,59,1
28415,2700,70,2
28416,2700,621,4
28417,2700,124,3
28418,2700,61,5
28419,2700,76,3
28420,2700,621,1
28421,2700,550,1
28422,2700,593,5
28423,2700,630,5
28424,2700,320,2
28425,2700,624,5
28426,2700,591,2
28427,2700,249,3
28428,2700,166,4
28429,2701,188,1
28430,2701,495,5
28431,2701,685,1
28432,2701,575,4
28433,2701,435,5
28434,2701,198,5
28435,2701,27,5
28436,2701,11,4
28437,2701,600,2
28438,2701,496,3
28439,2701,531,1
28440,2701,389,2
28441,2701,5,4
28442,2702,319,1
28443,2702,7,1
28444,2702,511,2
28445,2702,530,3
28446,2702,78,4
28447,2702,242,5
28448,2702,193,2
28449,2702,310,3
28450,2702,46,4
28451,2702,370,3
28452,2702,611,1
28453,2703,301,3
28454,2703,573,2
28455,2703,503,4
28456,2703,71,2
28457,2703,213,5
28458,2703,346,3
28459,2703,447,2
28460,2703,375,5
28461,2703,101,2
28462,2703,212,5
28463,2703,52,3
28464,2703,161,2
28465,2703,608,4
28466,2703,140,2
28467,2703,105,3
28468,2703,634,2
28469,2704,128,2
28470,2704,400,2
28471,2704,710,2
28472,2704,355,2
28473,2704,133,3
28474,2704,104,3
28475,2704,180,2
28476,2704,601,3
28477,2704,68,4
28478,2705,347,4
28479,2705,220,3
28480,2705,194,4
28481,2705,631,5
28482,2705,204,2
28483,2705,138,4
28484,2705,699,4
28485,2705,347,3
28486,2705,149,1
28487,2706,105,1
28488,2706,116,1
28489,2706,533,2
28490,2706,104,2
28491,2707,169,5
28492,2707,581,4
28493,2707,563,1
28494,2707,323,1
28495,2707,52,2
28496,2708,149,4
28497,2709,487,4
28498,2709,492,4
28499,2709,658,5
28500,2709,172,1
28501,2709,226,2
28502,2709,159,5
28503,2709,414,5
28504,2709,350,3
28505,2709,39,4
28506,2709,696,4
28507,2709,451,2
28508,2709,370,4
28509,2709,4,4
28510,2709,500,5
28511,2709,403,2
28512,2709,47,2
28513,2709,49,3
28514,2710,77,3
28515,2710,245,1
28516,2710,159,4
28517,2710,437,4
28518,2710,164,3
28519,2710,452,3
28520,2710,82,5
28521,2710,233,3
28522,2710,496,1
28523,2710,246,2
28524,2710,471,2
28525,2710,255,3
28526,2710,498,1
28527,2711,451,1
28528,2711,32,4
28529,2711,398,1
28530,2711,596,3
28531,2711,396,2
28532,2711,67,3
28533,2711,696,3
28534,2712,146,4
28535,2712,477,5
28536,2712,550,4
28537,2712,52,2
28538,2712,298,2
28539,2712,21,3
28540,2712,189,2
28541,2712,462,1
28542,2712,106,4
28543,2712,48,2
28544,2712,406,2
28545,2712,615,4
28546,2712,129,4
28547,2712,387,5
28548,2713,634,3
28549,2713,630,2
28550,2713,616,4
28551,2713,717,5
28552,2714,53,2
28553,2714,604,3
28554,2714,277,1
28555,2714,327,2
28556,2714,175,4
28557,2714,581,5
28558,2714,425,2
28559,2714,324,4
28560,2714,601,1
28561,2715,277,3
28562,2715,363,4
28563,2715,672,1
28564,2716,616,4
28565,2716,119,3
28566,2716,271,4
28567,2716,33,1
28568,2716,518,2
28569,2716,720,4
28570,2717,341,4
28571,2717,362,5
28572,2717,703,5
28573,2717,503,2
28574,2717,191,5
28575,2717,118,5
28576,2717,301,5
28577,2717,692,4
28578,2717,237,4
28579,2717,403,4
28580,2717,109,3
28581,2717,217,5
28582,2717,120,4
28583,2717,257,5
28584,2717,78,3
28585,2717,321,2
28586,2717,224,3
28587,2717,515,5
28588,2717,690,3
28589,2717,69,4
28590,2718,532,3
28591,2718,513,3
28592,2718,382,4
28593,2718,527,4
28594,2718,295,5
28595,2718,726,4
28596,2718,260,5
28597,2718,20,1
28598,2718,290,5
28599,2718,281,5
28600,2718,605,5
28601,2718,726,4
28602,2718,1,4
28603,2718,638,5
28604,2718,696,4
28605,2718,612,3
28606,2719,109,3
28607,2719,222,2
28608,2719,114,4
28609,2719,329,2
28610,2719,620,3
28611,2719,413,3
28612,2720,56,5
28613,2720,605,4
28614,2720,378,1
28615,2720,59,5
28616,2720,419,2
28617,2721,60,5
28618,2721,124,5
28619,2721,574,5
28620,2721,638,1
28621,2721,61,4
28622,2721,369,1
28623,2721,82,4
28624,2721,95,2
28625,2721,686,5
28626,2721,29,4
28627,2721,350,2
28628,2722,575,5
28629,2722,112,4
28630,2722,609,5
28631,2722,428,5
28632,2722,107,4
28633,2722,707,3
28634,2722,532,3
28635,2722,273,3
28636,2722,428,4
28637,2722,337,5
28638,2722,675,4
28639,2722,150,1
28640,2722,469,5
28641,2722,614,5
28642,2723,263,3
28643,2723,725,4
28644,2723,32,1
28645,2723,631,2
28646,2723,234,1
28647,2723,388,1
28648,2723,709,2
28649,2723,561,1
28650,2723,661,1
28651,2723,257,4
28652,2724,179,2
28653,2724,718,2
28654,2724,483,4
28655,2724,193,1
28656,2725,361,4
28657,2725,112,5
28658,2725,431,4
28659,2725,278,3
28660,2725,277,4
28661,2725,619,4
28662,2725,151,3
28663,2725,423,4
28664,2725,377,2
28665,2725,125,2
28666,2725,70,1
28667,2725,590,1
28668,2725,318,2
28669,2725,71,2
28670,2725,541,3
28671,2725,380,1
28672,2725,563,2
28673,2725,713,1
28674,2726,94,4
28675,2727,307,2
28676,2727,650,5
28677,2727,246,1
28678,2727,202,4
28679,2727,595,3
28680,2727,673,5
28681,2727,300,1
28682,2727,32,5
28683,2727,495,1
28684,2727,285,3
28685,2727,302,4
28686,2727,88,1
28687,2727,718,3
28688,2727,315,2
28689,2727,253,2
28690,2727,474,1
28691,2727,426,2
28692,2727,29,5
28693,2727,216,2
28694,2727,640,2
28695,2728,664,5
28696,2728,389,1
28697,2728,330,2
28698,2728,378,1
28699,2728,726,5
28700,2728,660,1
28701,2728,19,2
28702,2728,307,1
28703,2728,268,1
28704,2728,698,1
28705,2728,637,1
28706,2728,536,5
28707,2728,268,2
28708,2729,563,1
28709,2729,444,3
28710,2729,653,4
28711,2729,495,3
28712,2729,171,1
28713,2729,368,3
28714,2729,21,4
28715,2729,339,4
28716,2729,237,5
28717,2729,337,3
28718,2729,462,2
28719,2729,658,3
28720,2729,163,5
28721,2729,157,4
28722,2730,387,4
28723,2730,654,1
28724,2730,83,3
28725,2730,90,5
28726,2730,430,5
28727,2730,416,3
28728,2731,65,3
28729,2731,476,1
28730,2732,635,5
28731,2732,615,5
28732,2732,196,1
28733,2732,97,5
28734,2732,220,5
28735,2732,190,3
28736,2732,200,4
28737,2732,607,1
28738,2732,125,1
28739,2732,622,3
28740,2733,466,2
28741,2733,658,4
28742,2733,555,1
28743,2733,624,1
28744,2733,378,3
28745,2733,294,4
28746,2734,179,5
28747,2734,689,2
28748,2735,110,3
28749,2735,562,1
28750,2735,703,4
28751,2735,546,3
28752,2735,587,1
28753,2735,399,2
28754,2735,516,1
28755,2735,89,3
28756,2735,326,3
28757,2735,507,1
28758,2735,498,3
28759,2735,162,4
28760,2735,213,2
28761,2736,533,4
28762,2736,316,5
28763,2736,212,2
28764,2736,65,4
28765,2736,435,1
28766,2736,17,2
28767,2736,492,1
28768,2736,105,2
28769,2736,67,5
28770,2736,629,1
28771,2737,664,2
28772,2738,510,2
28773,2738,429,5
28774,2738,500,1
28775,2738,563,1
28776,2738,571,2
28777,2738,688,3
28778,2738,188,5
28779,2738,660,1
28780,2738,372,4
28781,2738,711,3
28782,2738,671,2
28783,2738,656,4
28784,2738,663,1
28785,2739,464,2
28786,2739,710,5
28787,2739,304,4
28788,2739,611,3
28789,2739,299,2
28790,2739,191,5
28791,2739,162,1
28792,2739,545,2
28793,2740,285,4
28794,2740,531,2
28795,2740,37,3
28796,2740,508,1
28797,2740,575,1
28798,2740,302,3
28799,2740,147,5
28800,2740,355,5
28801,2740,730,2
28802,2740,492,3
28803,2740,81,3
28804,2740,385,5
28805,2740,381,3
28806,2740,248,1
28807,2740,335,3
28808,2740,506,5
28809,2740,653,4
28810,2740,673,3
28811,2740,227,1
28812,2740,548,2
28813,2741,686,4
28814,2741,464,4
28815,2741,340,4
28816,2741,352,1
28817,2741,403,1
28818,2741,428,5
28819,2741,240,1
28820,2741,151,5
28821,2741,66,4
28822,2741,96,4
28823,2741,488,1
28824,2742,74,5
28825,2742,531,5
28826,2742,572,2
28827,2742,674,5
28828,2742,619,3
28829,2742,666,5
28830,2742,706,5
28831,2742,393,1
28832,2742,232,2
28833,2742,409,3
28834,2742,158,4
28835,2742,564,2
28836,2742,443,3
28837,2742,143,2
28838,2742,234,1
28839,2742,446,1
28840,2743,728,4
28841,2743,198,1
28842,2743,628,5
28843,2743,475,5
28844,2743,619,4
28845,2743,579,5
28846,2743,447,1
28847,2743,658,3
28848,2743,434,5
28849,2743,384,3
28850,2743,258,3
28851,2743,49,3
28852,2743,585,3
28853,2743,186,2
28854,2743,539,3
28855,2743,201,1
28856,2743,469,3
28857,2743,648,3
28858,2743,81,4
28859,2744,429,4
28860,2744,637,1
28861,2745,291,1
28862,2745,632,1
28863,2745,718,2
28864,2745,365,3
28865,2745,581,2
28866,2745,372,3
28867,2745,40,1
28868,2745,578,4
28869,2745,119,3
28870,2745,136,4
28871,2745,299,2
28872,2745,250,3
28873,2745,638,5
28874,2745,222,5
28875,2745,585,4
28876,2746,589,1
28877,2746,334,1
28878,2746,439,5
28879,2747,359,3
28880,2747,89,4
28881,2747,588,1
28882,2747,513,5
28883,2748,11,4
28884,2748,595,1
28885,2748,104,1
28886,2748,122,1
28887,2748,74,5
28888,2748,134,4
28889,2748,101,1
28890,2748,89,4
28891,2748,428,1
28892,2748,654,1
28893,2748,133,5
28894,2748,402,5
28895,2748,336,5
28896,2749,153,3
28897,2749,448,2
28898,2749,307,3
28899,2749,393,1
28900,2749,344,1
28901,2749,415,4
28902,2749,688,4
28903,2749,601,5
28904,2749,415,2
28905,2750,642,5
28906,2750,348,5
28907,2750,150,2
28908,2750,535,3
28909,2750,549,3
28910,2750,600,2
28911,2750,493,3
28912,2750,160,4
28913,2750,494,2
28914,2750,267,5
28915,2750,731,1
28916,2750,549,3
28917,2750,503,2
28918,2750,715,1
28919,2750,354,4
28920,2750,729,2
28921,2750,408,1
28922,2751,250,3
28923,2751,343,2
28924,2751,631,4
28925,2751,299,2
28926,2752,558,2
28927,2752,39,1
28928,2753,6,5
28929,2753,188,4
28930,2753,395,2
28931,2753,402,2
28932,2753,527,5
28933,2753,12,2
28934,2753,92,1
28935,2753,708,1
28936,2753,549,3
28937,2753,525,3
28938,2753,605,2
28939,2753,236,3
28940,2753,336,5
28941,2753,26,1
28942,2753,450,3
28943,2753,582,4
28944,2753,258,2
28945,2753,464,3
28946,2754,470,3
28947,2754,235,2
28948,2754,260,1
28949,2754,516,4
28950,2754,419,4
28951,2754,392,2
28952,2754,67,2
28953,2754,192,1
28954,2754,578,1
28955,2755,22,5
28956,2755,43,2
28957,2756,14,1
28958,2756,193,5
28959,2756,341,1
28960,2756,622,3
28961,2756,170,4
28962,2756,445,4
28963,2757,214,4
28964,2757,619,5
28965,2757,529,2
28966,2757,53,4
28967,2757,554,3
28968,2757,369,2
28969,2757,722,2
28970,2757,648,3
28971,2757,348,5
28972,2757,307,2
28973,2757,526,2
28974,2757,78,5
28975,2757,707,5
28976,2757,336,3
28977,2757,590,5
28978,2757,713,3
28979,2757,326,1
28980,2757,469,1
28981,2757,606,4
28982,2757,178,5
28983,2758,75,3
28984,2758,203,5
28985,2758,677,2
28986,2758,606,1
28987,2758,504,2
28988,2758,405,1
28989,2758,606,1
28990,2758,602,2
28991,2759,504,5
28992,2759,95,2
28993,2759,340,1
28994,2759,657,2
28995,2759,511,2
28996,2759,221,4
28997,2759,596,4
28998,2759,723,3
28999,2760,420,4
29000,2760,573,1
29001,2760,514,3
29002,2760,206,3
29003,2760,294,4
29004,2760,336,4
29005,2760,121,5
29006,2760,483,1
29007,2760,387,5
29008,2760,436,2
29009,2760,559,3
29010,2760,485,5
29011,2761,484,5
29012,2761,649,1
29013,2761,472,5
29014,2761,481,3
29015,2761,25,2
29016,2761,629,5
29017,2761,620,5
29018,2761,69,3
29019,2761,579,3
29020,2761,14,1
29021,2761,633,1
29022,2761,307,3
29023,2761,270,1
29024,2761,124,4
29025,2761,270,2
29026,2761,146,2
29027,2761,22,2
29028,2762,483,1
29029,2762,643,1
29030,2762,234,1
29031,2762,71,4
29032,2762,260,1
29033,2762,386,3
29034,2762,196,1
29035,2762,415,1
29036,2762,231,3
29037,2762,249,2
29038,2763,562,3
29039,2763,716,3
29040,2763,165,2
29041,2763,228,2
29042,2763,602,5
29043,2763,180,3
29044,2763,328,4
29045,2763,127,5
29046,2763,153,1
29047,2763,576,3
29048,2763,355,1
29049,2763,141,4
29050,2763,195,4
29051,2763,223,4
29052,2764,234,3
29053,2764,612,1
29054,2764,95,1
29055,2764,100,2
29056,2764,141,2
29057,2764,494,2
29058,2764,76,3
29059,2764,303,5
29060,2764,727,2
29061,2764,121,3
29062,2765,190,4
29063,2765,727,4
29064,2765,693,3
29065,2765,157,4
29066,2765,259,4
29067,2765,336,2
29068,2765,168,1
29069,2765,696,5
29070,2765,730,5
29071,2765,44,1
29072,2766,41,3
29073,2766,723,4
29074,2766,410,4
29075,2766,137,3
29076,2766,45,4
29077,2766,244,5
29078,2766,117,4
29079,2766,173,2
29080,2766,697,1
29081,2766,699,2
29082,2766,437,3
29083,2766,621,3
29084,2766,184,4
29085,2766,74,5
29086,2766,37,5
29087,2766,11,1
29088,2767,473,5
29089,2767,691,5
29090,2767,179,3
29091,2767,240,2
29092,2767,164,5
29093,2767,413,4
29094,2767,377,3
29095,2767,23,3
29096,2767,399,1
29097,2768,179,5
29098,2768,611,4
29099,2768,561,3
29100,2768,68,5
29101,2768,540,2
29102,2768,639,2
29103,2768,487,5
29104,2768,681,3
29105,2768,349,1
29106,2768,536,4
29107,2768,460,1
29108,2768,115,4
29109,2768,280,1
29110,2769,44,3
29111,2769,479,3
29112,2769,723,2
29113,2769,709,5
29114,2769,629,5
29115,2769,232,5
29116,2769,568,4
29117,2769,337,3
29118,2769,8,5
29119,2769,530,4
29120,2769,499,5
29121,2769,671,4
29122,2769,599,2
29123,2769,493,1
29124,2770,239,5
29125,2770,578,1
29126,2770,595,5
29127,2770,497,5
29128,2770,344,2
29129,2771,386,4
29130,2771,721,1
29131,2772,631,2
29132,2773,320,4
29133,2773,327,2
29134,2773,379,2
29135,2773,442,3
29136,2773,399,5
29137,2773,409,1
29138,2773,548,3
29139,2773,611,1
29140,2773,328,1
29141,2773,150,3
29142,2773,220,2
29143,2773,18,4
29144,2773,179,4
29145,2773,315,2
29146,2773,1,1
29147,2773,627,1
29148,2773,541,4
29149,2773,580,2
29150,2774,113,4
29151,2774,370,3
29152,2774,493,2
29153,2774,216,1
29154,2774,686,5
29155,2774,290,5
29156,2774,689,5
29157,2774,193,1
29158,2774,731,2
29159,2774,126,3
29160,2774,637,4
29161,2774,523,5
29162,2774,514,5
29163,2774,487,5
29164,2774,187,1
29165,2774,51,2
29166,2774,457,1
29167,2774,128,4
29168,2774,314,3
29169,2774,729,1
29170,2775,347,5
29171,2775,442,5
29172,2775,348,2
29173,2775,693,2
29174,2775,550,2
29175,2775,450,4
29176,2775,65,5
29177,2775,628,4
29178,2775,341,1
29179,2775,667,4
29180,2776,240,3
29181,2776,495,1
29182,2776,335,4
29183,2776,63,4
29184,2776,506,2
29185,2776,132,3
29186,2776,485,3
29187,2776,145,1
29188,2776,579,5
29189,2776,349,5
29190,2776,616,4
29191,2776,250,2
29192,2776,609,5
29193,2776,271,4
29194,2776,122,3
29195,2776,537,2
29196,2776,639,2
29197,2776,225,3
29198,2776,31,2
29199,2777,315,2
29200,2777,403,1
29201,2778,626,2
29202,2778,400,5
29203,2778,25,4
29204,2778,189,2
29205,2778,27,1
29206,2778,610,1
29207,2778,420,3
29208,2778,321,2
29209,2778,480,1
29210,2778,409,4
29211,2778,210,2
29212,2778,260,5
29213,2779,14,4
29214,2779,22,4
29215,2780,720,1
29216,2780,522,4
29217,2780,434,2
29218,2780,132,2
29219,2780,238,5
29220,2780,529,4
29221,2780,394,1
29222,2780,479,3
29223,2780,602,5
29224,2780,405,5
29225,2780,354,5
29226,2780,569,4
29227,2780,275,2
29228,2781,364,2
29229,2781,561,1
29230,2782,17,4
29231,2782,61,2
29232,2782,310,1
29233,2782,378,3
29234,2782,546,1
29235,2782,229,2
29236,2782,225,4
29237,2782,55,3
29238,2782,526,4
29239,2782,258,1
29240,2782,495,5
29241,2782,359,5
29242,2782,27,3
29243,2782,308,5
29244,2782,214,4
29245,2782,99,1
29246,2782,530,1
29247,2782,15,1
29248,2782,371,1
29249,2783,341,1
29250,2783,437,1
29251,2784,404,2
29252,2784,696,4
29253,2784,467,2
29254,2784,583,5
29255,2784,596,3
29256,2784,264,1
29257,2784,239,2
29258,2784,499,4
29259,2784,232,3
29260,2784,307,5
29261,2784,506,1
29262,2784,512,5
29263,2784,64,1
29264,2784,25,1
29265,2784,694,3
29266,2784,688,4
29267,2785,542,3
29268,2785,26,5
29269,2785,179,3
29270,2785,723,4
29271,2785,12,1
29272,2785,722,1
29273,2785,484,3
29274,2785,171,4
29275,2785,677,3
29276,2785,231,1
29277,2785,397,4
29278,2785,656,4
29279,2785,559,4
29280,2785,698,3
29281,2785,692,4
29282,2786,705,2
29283,2786,221,4
29284,2786,576,4
29285,2786,499,4
29286,2786,258,5
29287,2786,394,3
29288,2786,641,2
29289,2786,646,1
29290,2787,517,2
29291,2787,262,1
29292,2787,377,1
29293,2787,110,3
29294,2787,402,1
29295,2787,682,5
29296,2787,393,4
29297,2787,314,4
29298,2787,349,1
29299,2787,546,5
29300,2787,687,5
29301,2787,522,5
29302,2787,110,4
29303,2787,672,1
29304,2787,163,4
29305,2787,359,1
29306,2787,209,2
29307,2787,4,5
29308,2787,258,2
29309,2787,338,4
29310,2788,446,2
29311,2788,479,1
29312,2788,357,2
29313,2788,217,5
29314,2788,517,4
29315,2788,678,4
29316,2788,326,2
29317,2788,313,2
29318,2788,323,1
29319,2788,665,5
29320,2788,125,3
29321,2788,341,3
29322,2789,411,5
29323,2789,453,4
29324,2789,315,2
29325,2789,625,1
29326,2789,459,4
29327,2789,186,4
29328,2789,197,3
29329,2789,107,3
29330,2789,383,3
29331,2790,233,5
29332,2790,630,5
29333,2790,406,5
29334,2790,305,3
29335,2790,674,4
29336,2791,227,1
29337,2791,115,5
29338,2791,424,3
29339,2791,671,4
29340,2791,173,1
29341,2791,39,3
29342,2791,320,4
29343,2791,87,4
29344,2791,718,4
29345,2791,167,3
29346,2791,651,4
29347,2791,634,2
29348,2791,730,5
29349,2791,724,1
29350,2791,535,4
29351,2791,163,1
29352,2791,386,5
29353,2791,272,4
29354,2791,535,5
29355,2791,648,1
29356,2792,660,3
29357,2792,70,4
29358,2792,615,4
29359,2792,41,4
29360,2792,469,2
29361,2792,294,5
29362,2792,576,2
29363,2792,495,1
29364,2792,194,2
